ABUEB,ACTIVITY_PROFIL,AGREL,BLIND,BOIND,BOLRE,BOPNR,BSTAE,EIKTO,EKGRP,EKORG,ERDAT,ERNAM,EXPVZ,INCO1,INCO2,KALSK,KZABS,KZAUT,KZRET,LEBRE,LFABC,LFRHY,LIBES,LIFNR,LIPRE,LISER,LOEVM,MANDT,MEGRU,MEPRF,MINBW,MRPPP,NRGEW,OIA_SPLTIV,OIHANTYP,OIHVGROUP,OIMATCYC,PAPRF,PLIFZ,PRFRE,RDPRF,SKRIT,SPERM,STAGING_TIME,TELF1,TRANSPORT_CHAIN,UMSAE,VENDOR_RMA_REQ,VENSL,VERKF,VSBED,WAERS,WEBRE,XERSR,XERSY,XNBWY,ZOLLA,ZTERM
REL1,ACT1,"",X,"",X,B001,4380,4502894903,440,NSRT,20250729,josephcowan,2,CIF,Melissaton,02,X,"","",X,A,864,X,1000000923,02,"","",100,GRP1,2,5344.93,135,X,X,01,GR01,9,P001,27,"",R001,B,"",2,001-503-804-1743x862,TRCHN001,X,X,3.1,Jessica Campbell,01,INR,X,"",X,X,206539,0003
REL1,ACT1,"","","",X,B001,1546,7967646168,666,DQTR,20241017,tranjohn,2,EXW,South Annberg,01,"","",X,X,A,998,"",1000001118,01,"","",100,GRP1,2,7869.19,865,X,X,01,GR01,9,P001,7,X,R001,B,X,2,4266711232,TRCHN001,X,X,4.4,Joel Baker,01,INR,"","","","",174164,0001
REL1,ACT1,"","","",X,B001,1488,5085988765,582,5XFE,20240615,cturner,1,EXW,East James,01,"",X,X,X,C,762,"",1000001220,02,X,X,100,GRP1,1,9192.06,422,X,"",01,GR01,3,P001,1,X,R001,A,X,5,001-273-256-3296x04761,TRCHN001,X,X,2.0,Nathan Harris,01,INR,"","","",X,126700,0001
REL1,ACT1,X,"","",X,B001,3172,9342851367,740,WSKL,20250915,austinbrewer,1,EXW,Bonnieview,01,"","",X,X,B,997,"",1000001498,02,X,X,100,GRP1,1,4820.28,756,X,X,01,GR01,1,P001,18,X,R001,A,"",8,+1-500-700-9686x848,TRCHN001,"","",3.8,Hannah Rosario,01,USD,X,X,"","",318449,0003
REL1,ACT1,X,X,X,X,B001,6457,4283131411,909,LYTG,20240910,vdavis,2,EXW,Sanchezhaven,01,"",X,"","",B,479,"",1000001529,01,X,"",100,GRP1,2,6464.0,240,X,X,01,GR01,9,P001,26,X,R001,A,X,6,330-341-9413,TRCHN001,"","",3.2,Stephanie Simmons,01,EUR,"","",X,"",238476,0001
REL1,ACT1,"","",X,"",B001,6457,2103936150,946,8Z2G,20250731,lsmith,1,CIF,Lake Kathrynton,01,X,X,"",X,C,943,X,1000001803,01,X,"",100,GRP1,1,8456.97,318,"","",01,GR01,5,P001,23,X,R001,A,"",8,(449)370-4829,TRCHN001,X,X,1.3,Cheryl White,01,EUR,"",X,"",X,260645,0001
REL1,ACT1,X,"","","",B001,5072,2632142244,738,ISET,20240221,shannonblackwell,2,EXW,Manuelborough,02,X,X,"",X,C,228,X,1000001999,01,X,X,100,GRP1,2,4318.33,383,X,X,01,GR01,7,P001,20,"",R001,A,"",4,648-762-4983,TRCHN001,X,X,2.5,Danielle Watson,01,USD,X,X,"","",655171,0001
REL1,ACT1,"",X,X,"",B001,6840,7260381646,642,8BV5,20250117,patrick13,2,FOB,North Parkerport,02,"",X,"","",A,168,X,1000002116,01,X,X,100,GRP1,1,9951.77,132,"",X,01,GR01,7,P001,20,"",R001,A,X,4,248.936.4712x164,TRCHN001,"",X,3.3,Kelly Smith,01,EUR,X,"","",X,783094,0001
REL1,ACT1,X,X,"",X,B001,1169,7704972830,742,70FE,20251018,fcampbell,1,CIF,Russellstad,02,X,"",X,X,B,803,"",1000002191,02,"",X,100,GRP1,2,5698.75,345,"","",01,GR01,9,P001,6,"",R001,A,"",8,(643)546-9691,TRCHN001,X,"",1.7,Joshua Watts,01,EUR,"",X,"","",586120,0001
REL1,ACT1,"",X,"",X,B001,2982,9680742946,696,PW3H,20251024,markbell,2,FOB,Colemouth,02,"",X,"",X,A,188,"",1000002702,02,"",X,100,GRP1,2,7478.5,311,X,"",01,GR01,5,P001,1,X,R001,A,"",6,+1-907-323-4686,TRCHN001,"","",3.9,Emily Manning,01,EUR,"",X,X,X,260262,0002
REL1,ACT1,X,"","",X,B001,1858,5004025627,642,QMVQ,20251018,tracy96,1,FOB,West Peter,01,"","","",X,B,344,"",1000002739,02,X,"",100,GRP1,2,5920.6,636,X,X,01,GR01,1,P001,29,X,R001,A,"",2,001-796-887-4028x75012,TRCHN001,"",X,1.3,Taylor Mills MD,01,INR,X,"",X,"",719955,0001
REL1,ACT1,X,"",X,"",B001,3967,5897691376,764,Q3OV,20251106,johnsonkathryn,1,CIF,Andrewville,02,"","",X,"",B,283,"",1000002746,01,"","",100,GRP1,1,9597.36,815,"",X,01,GR01,2,P001,7,"",R001,B,X,10,881-207-4809,TRCHN001,X,"",4.1,Elizabeth Harper,01,USD,X,"","",X,491299,0002
REL1,ACT1,"","","",X,B001,5864,2180524479,418,3NSX,20251201,bpittman,2,EXW,Morganfurt,02,X,"",X,"",B,680,"",1000003106,01,X,X,100,GRP1,1,3425.33,190,"",X,01,GR01,7,P001,5,"",R001,B,"",1,001-535-766-0396,TRCHN001,X,"",3.1,Sarah Ellis,01,USD,"",X,X,X,317230,0001
REL1,ACT1,"","","","",B001,8336,9017997795,297,JI18,20240609,tsnow,2,FOB,West Christopherbury,01,X,"","","",C,465,"",1000003300,01,X,"",100,GRP1,1,8838.43,416,"","",01,GR01,9,P001,13,"",R001,A,X,2,892.947.6427x2294,TRCHN001,X,"",3.1,Mary Perry,01,INR,X,X,"","",862886,0003
REL1,ACT1,X,X,X,X,B001,5411,3664659462,321,CX7C,20240420,frazierjulie,2,FOB,Lake Matthew,01,"","","",X,B,613,X,1000003585,01,X,X,100,GRP1,2,4835.45,405,"",X,01,GR01,7,P001,8,"",R001,B,X,3,221.754.2697x18875,TRCHN001,"","",3.4,Jennifer Johnson,01,USD,X,X,"","",535326,0001
REL1,ACT1,"","",X,"",B001,8127,2607712586,147,JJ58,20240327,morenoalisha,1,EXW,Lake Donna,01,"","","",X,B,830,"",1000003725,02,"","",100,GRP1,1,6408.06,556,X,X,01,GR01,9,P001,15,"",R001,A,X,9,(501)959-9521x163,TRCHN001,X,"",3.2,Chelsea Macias,01,EUR,X,"",X,"",657036,0003
REL1,ACT1,"","",X,"",B001,2839,2363351166,154,3YTI,20250706,tonywallace,2,EXW,East Georgefort,01,X,"","",X,C,524,"",1000004071,01,X,"",100,GRP1,1,2851.35,247,X,"",01,GR01,7,P001,28,X,R001,A,"",8,6487298523,TRCHN001,X,"",2.3,Mr. Christopher Shepherd,01,EUR,X,"","",X,495289,0001
REL1,ACT1,X,"",X,X,B001,5718,2674289524,736,B4IB,20251119,susan13,2,EXW,Dannyside,02,"","","","",C,128,X,1000004357,02,X,X,100,GRP1,2,5441.7,659,"",X,01,GR01,7,P001,25,"",R001,B,"",9,(309)270-5719x771,TRCHN001,"",X,2.2,Maurice Johnson,01,USD,X,X,"",X,968012,0001
REL1,ACT1,X,"","","",B001,2202,2160991513,738,BSEP,20240328,mcconnellkatrina,2,FOB,Samuelmouth,01,X,"","",X,C,210,X,1000004829,02,X,X,100,GRP1,2,2653.61,620,X,X,01,GR01,9,P001,27,"",R001,A,"",7,(909)710-1222x435,TRCHN001,X,X,4.5,Daniel Martinez,01,INR,"",X,"",X,439788,0001
REL1,ACT1,X,"",X,"",B001,2364,4091676059,475,J2NI,20250331,qwilson,1,EXW,Matthewberg,02,"","","",X,B,571,"",1000005198,01,X,X,100,GRP1,1,2437.59,230,"","",01,GR01,9,P001,3,"",R001,B,X,1,+1-618-389-3864x0608,TRCHN001,"",X,3.0,Kirk Sanchez,01,USD,"",X,"",X,745521,0001
REL1,ACT1,X,X,X,"",B001,3061,7296421335,407,JPSH,20251222,matthewsmith,2,FOB,Juanchester,02,"","",X,"",B,800,X,1000005329,02,X,X,100,GRP1,1,283.79,138,X,"",01,GR01,3,P001,20,X,R001,A,"",9,3622529444,TRCHN001,"",X,1.3,Beth Barnett,01,USD,"","",X,X,938770,0001
REL1,ACT1,"","","",X,B001,8969,5452696335,440,TW32,20241028,pramos,2,EXW,West Charlesbury,02,X,X,"","",C,566,X,1000005387,01,"",X,100,GRP1,1,9098.7,918,X,X,01,GR01,3,P001,28,"",R001,B,X,8,(316)471-4429,TRCHN001,"",X,2.6,Mrs. Kimberly Maldonado,01,EUR,"","",X,X,772267,0001
REL1,ACT1,X,"","",X,B001,6125,1891017354,155,109Z,20250909,bakermichael,1,EXW,Port Justin,01,X,"",X,"",B,679,"",1000005478,02,"","",100,GRP1,2,8385.88,414,"","",01,GR01,2,P001,12,"",R001,A,X,8,001-655-795-5490x928,TRCHN001,X,X,4.3,Mr. Antonio Hall,01,USD,"","",X,X,893920,0001
REL1,ACT1,"",X,"",X,B001,9373,3823804142,300,JQ9R,20240720,maynardrobin,1,CIF,South Leeburgh,02,"","","",X,B,714,"",1000005632,01,"","",100,GRP1,2,1182.54,106,"",X,01,GR01,4,P001,9,"",R001,A,X,2,(713)599-5320x230,TRCHN001,"","",3.0,Sharon Smith,01,EUR,X,X,X,"",659080,0003
REL1,ACT1,X,X,X,"",B001,3480,2532394281,559,J9BF,20240303,vincentchen,2,CIF,Mooreville,01,"",X,"",X,A,273,X,1000005725,02,X,"",100,GRP1,1,7758.74,670,"","",01,GR01,9,P001,18,"",R001,A,X,4,268.971.2514,TRCHN001,"",X,3.0,Cynthia Hopkins,01,USD,X,"",X,X,306285,0001
REL1,ACT1,"",X,X,"",B001,9722,4967291512,629,SZXD,20260207,tduncan,2,CIF,Acostatown,02,X,X,X,X,A,793,"",1000005790,01,X,"",100,GRP1,2,6941.7,618,X,X,01,GR01,8,P001,16,X,R001,B,"",6,436-410-5821x40891,TRCHN001,"",X,4.9,James Bennett II,01,EUR,"","",X,X,246007,0002
REL1,ACT1,X,X,X,"",B001,6558,6294181123,579,S7O4,20251129,zsmith,1,FOB,East Scott,01,"",X,X,X,A,726,X,1000005801,01,X,X,100,GRP1,1,3189.39,307,X,X,01,GR01,5,P001,22,"",R001,A,X,8,422.456.4096x187,TRCHN001,"","",3.9,Kimberly Silva,01,USD,X,"","",X,592177,0001
REL1,ACT1,X,"",X,"",B001,1347,9537080552,823,XC0V,20260123,qalexander,2,EXW,Frankton,02,"",X,"",X,C,846,X,1000005860,01,X,X,100,GRP1,2,6682.89,326,X,"",01,GR01,3,P001,27,X,R001,B,X,2,+1-441-560-5409x7337,TRCHN001,"","",1.1,Nicholas Barton,01,EUR,X,X,X,X,313715,0003
REL1,ACT1,X,X,X,X,B001,7295,4936547149,904,05OS,20250223,stephaniebishop,2,CIF,New Josephland,01,X,X,X,"",B,735,"",1000005989,01,X,"",100,GRP1,1,9250.19,985,X,"",01,GR01,7,P001,19,"",R001,A,X,10,+1-922-252-7989,TRCHN001,X,"",4.4,Elizabeth Guzman,01,EUR,"","",X,X,166993,0001
REL1,ACT1,X,"",X,"",B001,8044,9819240206,168,6GQ2,20240601,pinedachristopher,1,EXW,Ianberg,02,X,X,"","",A,261,"",1000006087,01,"",X,100,GRP1,2,8853.84,360,X,X,01,GR01,9,P001,29,X,R001,B,"",5,001-948-454-7126x4553,TRCHN001,X,X,3.1,Christopher Pittman,01,EUR,"","",X,"",398854,0002
REL1,ACT1,X,X,"",X,B001,6424,4522919500,885,3VXH,20241205,natalie34,1,FOB,East Makaylabury,01,X,"","","",A,269,"",1000006341,01,X,"",100,GRP1,1,2379.65,689,X,"",01,GR01,5,P001,29,X,R001,B,X,9,(898)627-9099,TRCHN001,"","",3.2,Bradley Rodriguez,01,INR,X,X,"","",166778,0003
REL1,ACT1,"",X,"","",B001,8460,3487359424,658,LM34,20240923,uterry,1,CIF,Phillipsshire,01,"",X,X,"",B,859,X,1000000159,02,"","",100,GRP1,1,5369.12,253,"",X,01,GR01,8,P001,20,"",R001,B,"",2,755.642.7885,TRCHN001,X,"",3.3,Sheri Francis,01,USD,X,"",X,X,475974,0003
REL1,ACT1,"",X,"",X,B001,4900,4038562709,191,8SUO,20250829,danielleneal,1,CIF,Lake Elizabethburgh,01,X,X,X,X,C,484,X,1000000574,02,"",X,100,GRP1,1,3903.17,789,"","",01,GR01,3,P001,2,X,R001,A,"",5,584.812.0315x252,TRCHN001,X,X,1.6,Michael Hawkins,01,EUR,X,X,X,X,263646,0003
REL1,ACT1,"",X,X,"",B001,6600,4756120588,461,IVDT,20250131,samantha78,2,FOB,New Tiffany,02,X,X,X,X,B,841,"",1000000576,02,"",X,100,GRP1,1,9125.07,666,"","",01,GR01,7,P001,18,X,R001,A,X,10,774.738.5256x47207,TRCHN001,X,"",3.2,Morgan Snyder,01,INR,X,X,X,X,400370,0002
REL1,ACT1,X,"","","",B001,5040,6872580366,789,T64Z,20251206,sheilalucas,2,EXW,Davidchester,02,X,"","",X,A,536,"",1000000675,02,X,X,100,GRP1,1,1529.98,318,X,X,01,GR01,2,P001,1,X,R001,B,"",8,(715)606-3030x9837,TRCHN001,"",X,1.1,Harold Gomez,01,USD,"",X,"","",326990,0002
REL1,ACT1,"",X,"","",B001,5267,9432158612,697,YKL1,20260203,morrisshane,1,CIF,West Cindystad,01,"","",X,X,C,915,"",1000001576,02,X,X,100,GRP1,1,7068.09,880,X,"",01,GR01,8,P001,26,"",R001,A,"",10,(401)488-9794x9650,TRCHN001,"",X,3.5,Brandon Patel,01,USD,"",X,"","",576418,0001
REL1,ACT1,X,"",X,X,B001,5020,6803657997,456,6VZB,20240217,hoffmanrichard,1,FOB,Michaelton,01,X,"","","",B,794,X,1000001693,01,X,X,100,GRP1,1,8960.69,899,"","",01,GR01,1,P001,8,X,R001,A,X,6,001-525-970-8668,TRCHN001,"","",3.2,Tristan Baker,01,INR,X,"","","",457341,0002
REL1,ACT1,X,X,"","",B001,8499,9885492015,290,5S34,20250404,lisaadams,2,CIF,New Lauren,02,X,"","","",B,928,"",1000001839,02,X,X,100,GRP1,1,6380.6,811,"",X,01,GR01,9,P001,21,X,R001,A,"",8,421.481.6027x8444,TRCHN001,X,"",4.3,Matthew Parks,01,USD,"",X,"","",334619,0003
REL1,ACT1,"",X,X,"",B001,6783,6049437773,244,VZPV,20241112,moniquewiley,2,CIF,West Steventown,02,"","",X,"",B,985,"",1000002332,02,X,"",100,GRP1,2,9950.84,389,X,"",01,GR01,4,P001,20,X,R001,A,"",10,(786)564-8639x288,TRCHN001,"","",2.9,Keith Jefferson,01,USD,"",X,"",X,810825,0002
REL1,ACT1,"","","",X,B001,4631,9493693697,617,Y857,20240615,jonesgregory,1,FOB,Andersonfurt,01,"",X,"","",B,256,X,1000002479,01,"","",100,GRP1,2,7690.6,911,X,"",01,GR01,1,P001,10,"",R001,A,X,3,585-424-0405x11186,TRCHN001,"",X,4.0,Robert Mathews,01,EUR,X,X,X,"",618966,0002
REL1,ACT1,"","",X,X,B001,4873,7148108831,860,PKIS,20260122,rmccall,1,FOB,Danielbury,02,"",X,"",X,B,663,X,1000002760,01,"","",100,GRP1,2,9314.88,477,X,"",01,GR01,3,P001,7,X,R001,A,X,3,001-931-651-5633,TRCHN001,"","",1.2,Amy Fletcher,01,EUR,"","","","",786930,0001
REL1,ACT1,"",X,"","",B001,9920,7233335691,695,CEQ4,20250423,richardadams,2,FOB,Thompsonhaven,02,X,"",X,"",B,184,X,1000002913,01,"",X,100,GRP1,1,4134.79,899,X,X,01,GR01,4,P001,27,"",R001,A,"",2,7723594905,TRCHN001,"","",1.3,Justin Miller,01,EUR,X,X,X,X,239232,0002
REL1,ACT1,"",X,X,X,B001,4539,2083427240,308,G3YV,20240813,shane54,1,CIF,Charlotteborough,01,"",X,"",X,B,736,X,1000002959,01,X,X,100,GRP1,2,4266.35,148,X,X,01,GR01,4,P001,7,"",R001,A,X,6,602-783-9016x17394,TRCHN001,X,X,4.5,Joseph Castillo,01,EUR,"","",X,X,971467,0003
REL1,ACT1,"",X,"","",B001,8710,4251128356,705,JC6W,20250412,iroth,1,EXW,Lake Antoniostad,02,X,"",X,"",C,323,X,1000003051,02,X,"",100,GRP1,1,9627.42,847,X,X,01,GR01,1,P001,11,X,R001,A,"",4,001-560-642-0157x12594,TRCHN001,X,"",2.2,Amanda Knox,01,USD,X,"",X,X,305162,0001
REL1,ACT1,X,"","","",B001,6555,8406801947,661,IXN1,20240324,ryanmartinez,1,FOB,Kirkfurt,02,"",X,X,X,B,772,"",1000003193,02,X,"",100,GRP1,1,4751.29,403,"","",01,GR01,3,P001,26,"",R001,B,X,2,764-653-0178,TRCHN001,"",X,4.0,Angela Spencer,01,EUR,"",X,X,X,293916,0002
REL1,ACT1,"","",X,X,B001,4660,1634911859,873,RONT,20241122,joshuajones,2,CIF,South Robertborough,01,"","","",X,A,866,"",1000003684,01,X,X,100,GRP1,2,2356.42,590,X,"",01,GR01,5,P001,15,X,R001,A,X,3,(878)703-3743x17888,TRCHN001,"","",1.2,Victoria Graham,01,USD,"",X,"","",115330,0003
REL1,ACT1,X,"",X,"",B001,5504,8206913523,346,UJVB,20240822,sarahsmith,1,FOB,Lopezport,02,X,X,"",X,C,810,X,1000003762,02,"",X,100,GRP1,2,2530.01,652,"","",01,GR01,4,P001,3,"",R001,B,X,4,+1-202-761-5887x266,TRCHN001,"","",2.4,Michael Palmer,01,USD,"",X,"","",787918,0001
REL1,ACT1,"",X,X,X,B001,8481,6194375737,125,KXKB,20240409,christopher49,1,CIF,New Russell,02,"","","",X,B,339,"",1000003788,02,"","",100,GRP1,1,1569.68,897,"",X,01,GR01,7,P001,16,X,R001,B,"",9,(480)934-5911,TRCHN001,"",X,4.2,Gerald Mcmillan,01,EUR,X,"",X,X,328199,0001
REL1,ACT1,"",X,"",X,B001,3569,9845250323,124,0JF6,20251123,david33,1,FOB,New Jennyberg,02,X,X,"",X,C,986,"",1000004525,01,X,X,100,GRP1,1,3533.54,302,"","",01,GR01,8,P001,26,"",R001,A,"",8,+1-225-352-3590x16645,TRCHN001,"",X,2.2,Terry Aguilar,01,INR,"","","",X,892753,0002
REL1,ACT1,X,X,X,X,B001,8151,2927116613,798,20XK,20250715,andersonkathryn,1,EXW,Port Melody,01,X,"","",X,B,949,"",1000005001,01,"",X,100,GRP1,2,8880.03,175,"",X,01,GR01,8,P001,14,"",R001,A,X,8,(425)591-0258,TRCHN001,X,X,1.8,Heather Mccarthy,01,EUR,"","",X,"",321086,0001
REL1,ACT1,X,"","","",B001,9872,2617373540,663,AFLK,20240610,miguelmendoza,1,CIF,New Jamesmouth,02,X,X,"",X,C,202,X,1000005023,02,"","",100,GRP1,2,2820.9,248,"",X,01,GR01,2,P001,8,"",R001,A,X,5,(314)768-5866x0489,TRCHN001,X,X,4.7,Martin Lopez,01,INR,X,X,X,"",703803,0002
REL1,ACT1,"","","","",B001,8805,1536197195,541,0E1E,20250701,kevin68,2,FOB,East Williamchester,01,X,"","","",B,388,X,1000005493,01,"","",100,GRP1,1,5875.83,256,"","",01,GR01,7,P001,17,"",R001,B,"",4,+1-895-224-5767x32239,TRCHN001,"",X,3.1,Diane Day,01,EUR,"",X,"",X,343831,0002
REL1,ACT1,"",X,X,"",B001,3224,9465797868,202,WNGX,20251121,tgould,1,EXW,Davenportchester,01,X,X,"",X,A,140,"",1000005624,02,"",X,100,GRP1,1,6930.7,641,X,"",01,GR01,9,P001,15,"",R001,B,X,6,(288)204-1672x89927,TRCHN001,"",X,3.9,Jenna Ashley,01,INR,"","","","",959883,0003
REL1,ACT1,X,X,"",X,B001,6156,4377938879,542,2F34,20250408,brentmills,1,EXW,Meredithville,02,"",X,X,"",C,940,"",1000005864,01,"","",100,GRP1,1,6862.05,686,X,X,01,GR01,3,P001,25,"",R001,B,"",6,2614240111,TRCHN001,X,"",3.3,Michelle Francis,01,USD,X,X,X,X,942865,0003
REL1,ACT1,"",X,"",X,B001,9388,1897868965,491,GB20,20250118,melendezashley,2,CIF,Jacksonchester,02,"","","","",A,126,X,1000006168,01,"","",100,GRP1,2,800.0,395,"",X,01,GR01,1,P001,7,X,R001,B,"",6,+1-704-940-5925x34235,TRCHN001,"",X,1.9,Megan Combs,01,EUR,"","",X,"",448177,0001
REL1,ACT1,"","",X,"",B001,6788,9360023285,710,DP9N,20251010,uchapman,2,FOB,East Erin,01,X,X,"",X,A,426,X,1000006221,01,X,"",100,GRP1,2,6223.42,851,X,X,01,GR01,1,P001,4,"",R001,B,X,1,(824)992-9496x41066,TRCHN001,X,"",3.4,Monica Moore,01,USD,"",X,X,"",100038,0002
REL1,ACT1,X,"",X,"",B001,9445,2797159927,500,S65Q,20240517,ubrown,1,EXW,North Meredith,01,"","","","",B,631,"",1000006288,02,X,"",100,GRP1,2,5778.57,940,X,X,01,GR01,2,P001,5,"",R001,A,X,5,+1-556-294-8146,TRCHN001,"",X,3.9,Caitlin Gibson,01,INR,"",X,X,"",532548,0002
REL1,ACT1,"",X,X,X,B001,3341,7203371878,634,70TG,20250711,rmacdonald,2,FOB,Mcgrathton,02,X,"",X,X,B,208,X,1000006377,02,X,"",100,GRP1,1,7705.02,922,X,"",01,GR01,7,P001,27,X,R001,A,X,3,307.347.6155x32766,TRCHN001,"",X,3.9,Kayla Knox,01,EUR,"","",X,X,158831,0002
REL1,ACT1,X,X,"",X,B001,7842,6504304103,798,S6GK,20241129,mjordan,1,FOB,Lindseystad,02,X,"",X,"",B,871,X,1000000256,02,X,X,100,GRP1,1,9507.71,716,X,X,01,GR01,3,P001,14,X,R001,A,"",5,627.986.5886,TRCHN001,"","",2.3,Travis Morales,01,USD,"",X,"","",609917,0002
REL1,ACT1,"",X,"","",B001,8384,1889815237,215,5YLR,20240318,steven30,2,CIF,Pricebury,01,"","",X,X,C,641,"",1000000426,02,X,"",100,GRP1,1,7532.25,861,X,"",01,GR01,2,P001,12,X,R001,A,"",9,738.500.4528,TRCHN001,"","",3.7,Gina Meyer,01,USD,X,"",X,"",517295,0003
REL1,ACT1,X,"",X,X,B001,8795,7488438355,684,EAVT,20240830,johnstonstephen,1,FOB,Elizabethborough,01,X,"","","",A,824,"",1000001237,02,X,"",100,GRP1,1,4121.12,200,X,X,01,GR01,7,P001,1,"",R001,B,X,5,(230)274-1960,TRCHN001,X,"",4.6,Heather Hanson,01,EUR,"",X,X,"",907815,0003
REL1,ACT1,X,X,X,X,B001,6803,7620467813,162,ZA28,20250801,alexisjensen,2,FOB,New Ryanside,02,"",X,"","",C,352,X,1000001711,02,"","",100,GRP1,1,6957.67,635,X,"",01,GR01,4,P001,24,"",R001,B,X,5,+1-885-921-5129,TRCHN001,X,X,4.9,Lindsey Johnston,01,EUR,X,X,"",X,108019,0002
REL1,ACT1,"",X,"","",B001,2244,6970335419,936,Q3OV,20240624,tyler02,2,EXW,East Noah,01,X,X,X,"",A,884,X,1000001790,02,X,"",100,GRP1,1,3245.67,109,"","",01,GR01,1,P001,11,X,R001,B,X,9,790.852.6226x616,TRCHN001,"",X,3.2,Pam Blair,01,USD,"","",X,X,597339,0001
REL1,ACT1,X,X,X,"",B001,5393,8432619441,445,SCW1,20241120,wadepamela,2,CIF,East Calvinshire,02,X,"",X,X,C,658,"",1000001825,01,"",X,100,GRP1,1,7037.16,699,"",X,01,GR01,1,P001,5,X,R001,B,"",10,696-333-1830x291,TRCHN001,"","",1.9,Tammy Green,01,INR,"",X,X,"",388353,0002
REL1,ACT1,X,"",X,X,B001,6607,3449745510,470,KZXG,20240415,markmiles,1,FOB,North Susanton,01,X,X,"",X,C,873,X,1000002401,02,X,"",100,GRP1,1,1295.04,454,X,X,01,GR01,7,P001,27,X,R001,A,X,1,365.639.9734x493,TRCHN001,X,X,3.2,Brian Huffman,01,USD,"",X,"",X,930059,0003
REL1,ACT1,X,"",X,X,B001,9046,7699214224,150,BFA3,20240502,mcclurebilly,1,FOB,West Janetshire,01,X,X,"","",C,362,"",1000002664,02,X,X,100,GRP1,2,445.52,524,X,X,01,GR01,5,P001,25,X,R001,A,X,3,5322141245,TRCHN001,"",X,1.4,Robin Hooper,01,INR,"","","",X,912685,0003
REL1,ACT1,"","","","",B001,4508,4759526345,746,EQ58,20250501,loribarron,1,CIF,Lamberttown,02,X,"",X,"",A,221,"",1000002770,02,"",X,100,GRP1,2,203.93,383,"",X,01,GR01,6,P001,14,"",R001,A,"",2,626.688.5363,TRCHN001,"",X,4.7,Kevin Shaw,01,INR,X,X,X,"",339205,0002
REL1,ACT1,"","","","",B001,5222,3993764309,756,ZN5H,20260107,mary25,2,FOB,Paulview,01,"","","","",A,348,"",1000002839,01,X,"",100,GRP1,1,5352.17,954,"","",01,GR01,5,P001,24,X,R001,A,"",9,+1-811-844-2102,TRCHN001,"",X,1.3,Kathleen Glover,01,USD,"",X,X,"",878100,0001
REL1,ACT1,X,X,"","",B001,2435,2811492210,795,X5X6,20241008,ritalawson,1,CIF,Dennisburgh,02,"","","",X,A,345,X,1000002992,02,"",X,100,GRP1,2,2575.63,504,X,X,01,GR01,9,P001,21,"",R001,B,"",3,518-536-9068x0556,TRCHN001,"","",1.7,James Alexander,01,EUR,X,X,X,X,900797,0001
REL1,ACT1,"",X,"","",B001,4524,7919366861,917,PX71,20251220,gerald14,1,CIF,Brianland,02,X,X,X,X,B,944,X,1000003509,01,X,"",100,GRP1,1,4959.31,725,"",X,01,GR01,5,P001,21,X,R001,A,"",10,631.734.3962x4665,TRCHN001,"","",4.0,Deborah Gomez,01,EUR,"",X,X,X,619886,0001
REL1,ACT1,X,"","","",B001,9175,7378489256,744,RSWG,20250505,smithbrittany,2,EXW,Millerville,01,X,"","",X,B,467,X,1000003627,01,X,X,100,GRP1,2,9628.41,617,"",X,01,GR01,7,P001,4,X,R001,B,X,1,988-879-1430,TRCHN001,"","",2.3,Alexis Hurst,01,INR,X,X,X,"",502978,0003
REL1,ACT1,"",X,X,X,B001,3824,5888926344,766,5AA3,20250303,peter62,1,CIF,Amyfort,02,X,X,X,X,C,885,"",1000003749,01,X,X,100,GRP1,2,8261.21,414,"","",01,GR01,4,P001,2,"",R001,B,X,1,001-360-820-5769x95478,TRCHN001,X,"",3.3,Erica Ellis,01,USD,X,"","",X,183227,0003
REL1,ACT1,"","","",X,B001,9499,9440781447,998,4PFM,20250306,martinmike,1,FOB,South Brandi,01,"","","","",C,203,X,1000003804,02,X,X,100,GRP1,1,290.08,494,"",X,01,GR01,2,P001,6,"",R001,A,X,4,001-587-781-7061x65282,TRCHN001,"",X,3.3,Mason Hall,01,USD,X,"",X,"",549603,0001
REL1,ACT1,"","","","",B001,4890,3873242039,975,53LC,20250305,davidescobar,2,CIF,Roberttown,01,"","","",X,A,353,"",1000004020,02,"",X,100,GRP1,1,4314.8,873,X,"",01,GR01,3,P001,25,X,R001,A,X,2,001-998-586-6309x04157,TRCHN001,X,"",2.6,Jennifer Williams,01,INR,X,X,X,X,209541,0001
REL1,ACT1,X,"","","",B001,9100,9507724683,191,O5K3,20250729,bullockmary,1,EXW,Port Shaunburgh,02,"","","","",A,843,"",1000004119,01,X,X,100,GRP1,1,4874.63,948,"","",01,GR01,7,P001,17,X,R001,B,"",10,+1-868-361-7853x73736,TRCHN001,X,X,4.9,Robert Cruz,01,USD,"","","",X,812548,0002
REL1,ACT1,X,"","",X,B001,9461,5248478690,392,3HES,20240331,wlopez,2,CIF,Howardview,02,"",X,"",X,A,285,X,1000004292,01,X,"",100,GRP1,2,2759.52,225,X,X,01,GR01,5,P001,21,"",R001,A,"",8,385.258.2615x4510,TRCHN001,"",X,3.7,Nicole Smith,01,INR,"",X,"",X,810076,0001
