Customer ID,Market,Product ID,Material,Market Segment,Market Segment Owner,Remaining Shelf Life,Lead Time Days,Customs Status
AMER_REG,AMER_REG,MAT_100942,MAT_100942,Partner,Marc Bartlett,13,3,Pending
FR,FR,MAT_100556,MAT_100556,Direct Distribution,Jessica Knight,9,29,Cleared
IN,IN,MAT_100022,MAT_100022,Incyte,Robin Sheppard,6,28,Cleared
CA,CA,MAT_100613,MAT_100613,Incyte,Hector Wong,17,2,Exempt
US,US,MAT_100895,MAT_100895,Incyte,Gary Wilson,33,27,Cleared
APAC_REG,APAC_REG,MAT_100295,MAT_100295,Direct Distribution,Brandi Maldonado,24,32,Pending
US,US,MAT_100636,MAT_100636,Incyte,Ashley Gilbert,32,33,Pending
LATAM_REG,LATAM_REG,MAT_100631,MAT_100631,Affiliate,Krystal Clayton,12,38,Exempt
IN,IN,MAT_100203,MAT_100203,Incyte,Michelle Mckinney,30,4,Cleared
IN,IN,MAT_100155,MAT_100155,Incyte,Anna Santiago,29,10,Exempt
ES,ES,MAT_100782,MAT_100782,Affiliate,Jacob Smith,28,45,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100484,MAT_100484,Direct Distribution,Paula Carter,23,45,Pending
SG,SG,MAT_100349,MAT_100349,Affiliate,Alexandra Swanson,21,16,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100790,MAT_100790,Direct Distribution,Matthew Carrillo,6,27,Exempt
SG,SG,MAT_100527,MAT_100527,Incyte,Danielle Ward,13,28,Exempt
LATAM_REG,LATAM_REG,MAT_100001,MAT_100001,Affiliate,Alyssa Murray,10,42,Cleared
EMEA_REG,EMEA_REG,MAT_100133,MAT_100133,Affiliate,Mrs. Danielle Carter MD,32,20,Exempt
FR,FR,MAT_100929,MAT_100929,Partner,Misty Richmond,12,23,Exempt
CA,CA,MAT_100414,MAT_100414,Incyte,Mary Davis MD,19,18,Pending
BR,BR,MAT_100946,MAT_100946,Incyte,Chad Garza Jr.,36,40,Exempt
EMEA_REG,EMEA_REG,MAT_100971,MAT_100971,Partner,Michael Roberts,28,13,Cleared
BR,BR,MAT_100622,MAT_100622,Affiliate,Tommy Barnes,25,9,Pending
DE,DE,MAT_100532,MAT_100532,Affiliate,Lance Becker,6,13,Cleared
FR,FR,MAT_100482,MAT_100482,Incyte,Brianna Mueller,33,26,Exempt
CH,CH,MAT_100072,MAT_100072,Partner,Craig Olson,10,28,Pending
NL,NL,MAT_100449,MAT_100449,Affiliate,Cody Campbell,13,35,Cleared
ES,ES,MAT_100419,MAT_100419,Direct Distribution,Austin Smith,34,10,Cleared
APAC_REG,APAC_REG,MAT_100674,MAT_100674,Direct Distribution,Carl Gaines,29,19,Pending
IT,IT,MAT_100901,MAT_100901,Incyte,David Sims,14,39,Pending
JP,JP,MAT_100084,MAT_100084,Incyte,John Grant,27,36,Cleared
BR,BR,MAT_100998,MAT_100998,Partner,Daniel Butler,23,25,Exempt
AU,AU,MAT_100697,MAT_100697,Affiliate,Amy Frederick,11,20,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100880,MAT_100880,Affiliate,Michael Hart,27,34,Cleared
BR,BR,MAT_100936,MAT_100936,Affiliate,Patricia Bryant,17,9,Pending
AU,AU,MAT_100811,MAT_100811,Partner,Tracy Jones,13,23,Cleared
ES,ES,MAT_100443,MAT_100443,Affiliate,Brandi Black,9,9,Cleared
GB,GB,MAT_100998,MAT_100998,Direct Distribution,Alyssa Thomas,17,33,Exempt
AMER_REG,AMER_REG,MAT_100043,MAT_100043,Direct Distribution,Wesley Thomas,26,8,Pending
NL,NL,MAT_100930,MAT_100930,Direct Distribution,Tyrone Ayala,28,20,Cleared
IT,IT,MAT_100839,MAT_100839,Affiliate,Gail Garner DVM,36,9,Exempt
BR,BR,MAT_100772,MAT_100772,Partner,Amanda Morales,36,21,Exempt
IN,IN,MAT_100847,MAT_100847,Direct Distribution,Kimberly Grant,11,45,Pending
US,US,MAT_100423,MAT_100423,Direct Distribution,Francisco Bailey,26,35,Pending
LATAM_REG,LATAM_REG,MAT_100141,MAT_100141,Partner,Jonathan Thompson,34,26,Exempt
APAC_REG,APAC_REG,MAT_100520,MAT_100520,Affiliate,Amy Baker,10,15,Exempt
GB,GB,MAT_100416,MAT_100416,Incyte,Samuel Walls,28,21,Pending
JP,JP,MAT_100484,MAT_100484,Direct Distribution,Samuel Anderson,18,7,Exempt
JP,JP,MAT_100073,MAT_100073,Affiliate,Bonnie Ramirez,27,8,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100190,MAT_100190,Direct Distribution,James Bender,6,12,Exempt
GB,GB,MAT_100387,MAT_100387,Partner,Kristine Stanley,20,14,Cleared
EMEA_REG,EMEA_REG,MAT_100209,MAT_100209,Partner,James Carter,26,11,Exempt
BR,BR,MAT_100031,MAT_100031,Affiliate,Matthew Hernandez,14,8,Pending
APAC_REG,APAC_REG,MAT_100111,MAT_100111,Direct Distribution,Michael Beck,7,10,Cleared
EMEA_REG,EMEA_REG,MAT_100419,MAT_100419,Direct Distribution,William Tate,20,33,Cleared
CA,CA,MAT_100227,MAT_100227,Affiliate,William Barrera,7,21,Exempt
FR,FR,MAT_100374,MAT_100374,Incyte,Whitney Peterson,18,43,Pending
DE,DE,MAT_100277,MAT_100277,Affiliate,Rebecca Walker,17,13,Exempt
ES,ES,MAT_100573,MAT_100573,Direct Distribution,Samantha Martin,34,30,Pending
NL,NL,MAT_100005,MAT_100005,Partner,Melissa Hale,18,40,Cleared
DE,DE,MAT_100615,MAT_100615,Partner,Ryan Carpenter,29,20,Pending
JP,JP,MAT_100930,MAT_100930,Direct Distribution,Travis Meadows,36,45,Exempt
BR,BR,MAT_100517,MAT_100517,Direct Distribution,Nathan Wyatt,30,29,Exempt
JP,JP,MAT_100960,MAT_100960,Partner,Tyler Rodriguez,32,30,Exempt
AU,AU,MAT_100069,MAT_100069,Direct Distribution,Kyle Campbell,23,9,Cleared
ES,ES,MAT_100405,MAT_100405,Incyte,Dustin Hernandez,22,35,Pending
ES,ES,MAT_100380,MAT_100380,Partner,Holly Holder,29,5,Cleared
SG,SG,MAT_100225,MAT_100225,Partner,Christine Everett,29,5,Pending
APAC_REG,APAC_REG,MAT_100923,MAT_100923,Direct Distribution,Wendy Hurst,9,29,Exempt
FR,FR,MAT_100685,MAT_100685,Affiliate,Kenneth Ramirez,18,38,Cleared
FR,FR,MAT_100462,MAT_100462,Partner,Monica Nelson,27,14,Pending
CA,CA,MAT_100997,MAT_100997,Affiliate,Jeffery Garcia,28,28,Exempt
IT,IT,MAT_100617,MAT_100617,Affiliate,Todd Graham,23,21,Cleared
SG,SG,MAT_100270,MAT_100270,Direct Distribution,Danny Russell,16,40,Exempt
AMER_REG,AMER_REG,MAT_100705,MAT_100705,Partner,Erika Patterson,15,13,Exempt
US,US,MAT_100424,MAT_100424,Incyte,Peter Dixon,13,26,Exempt
ES,ES,MAT_100585,MAT_100585,Affiliate,Heather Johnson,14,14,Exempt
GB,GB,MAT_100091,MAT_100091,Direct Distribution,Theresa Moses,31,45,Exempt
DE,DE,MAT_100652,MAT_100652,Incyte,Susan Butler,32,31,Cleared
US,US,MAT_100901,MAT_100901,Direct Distribution,Colleen Erickson,21,34,Cleared
CN,CN,MAT_100821,MAT_100821,Incyte,Amanda Cobb,29,8,Pending
AMER_REG,AMER_REG,MAT_100469,MAT_100469,Incyte,Tammy Waters,18,15,Cleared
APAC_REG,APAC_REG,MAT_100156,MAT_100156,Affiliate,Julie Dixon,27,25,Pending
IT,IT,MAT_100255,MAT_100255,Incyte,Eric Phillips,9,35,Pending
FR,FR,MAT_100062,MAT_100062,Partner,Eric Smith,6,8,Cleared
AU,AU,MAT_100715,MAT_100715,Partner,Victoria Lambert,31,33,Exempt
SG,SG,MAT_100483,MAT_100483,Direct Distribution,Tanya Brown,6,2,Exempt
LATAM_REG,LATAM_REG,MAT_100408,MAT_100408,Affiliate,Alexandra Smith,25,43,Pending
CA,CA,MAT_100551,MAT_100551,Partner,Mrs. Alexandra Long,22,7,Cleared
JP,JP,MAT_100783,MAT_100783,Partner,Rachel Roberts,20,29,Cleared
EMEA_REG,EMEA_REG,MAT_100441,MAT_100441,Partner,Judith Vega,29,8,Pending
BR,BR,MAT_100242,MAT_100242,Partner,Mandy Lawrence,9,8,Cleared
GB,GB,MAT_100464,MAT_100464,Direct Distribution,Stephanie Marsh,28,2,Exempt
IN,IN,MAT_100340,MAT_100340,Incyte,Taylor Russo,27,33,Cleared
IN,IN,MAT_100706,MAT_100706,Incyte,Kim Bradley,30,19,Cleared
JP,JP,MAT_100575,MAT_100575,Partner,Matthew White,32,28,Cleared
AU,AU,MAT_100085,MAT_100085,Affiliate,Mrs. Pamela Reed,18,13,Cleared
SG,SG,MAT_100902,MAT_100902,Incyte,Barry Kemp,10,4,Pending
AU,AU,MAT_100224,MAT_100224,Incyte,Heather Sanchez,19,41,Pending
SG,SG,MAT_100642,MAT_100642,Affiliate,Jennifer Snyder,27,31,Exempt
US,US,MAT_100140,MAT_100140,Incyte,Zachary Bowman,21,6,Exempt
IT,IT,MAT_100537,MAT_100537,Affiliate,Patricia Lee,34,19,Pending
LATAM_REG,LATAM_REG,MAT_100009,MAT_100009,Affiliate,Joel Armstrong,24,9,Cleared
EMEA_REG,EMEA_REG,MAT_100957,MAT_100957,Direct Distribution,Janet Allison,17,24,Exempt
ES,ES,MAT_100970,MAT_100970,Affiliate,Hannah Franklin,17,2,Cleared
LATAM_REG,LATAM_REG,MAT_100456,MAT_100456,Incyte,Tina Franklin,25,41,Exempt
LATAM_REG,LATAM_REG,MAT_100212,MAT_100212,Direct Distribution,Jesse Watkins,13,19,Cleared
AU,AU,MAT_100077,MAT_100077,Direct Distribution,Andrea Fuller,10,12,Exempt
CH,CH,MAT_100669,MAT_100669,Partner,Sarah Reid,6,7,Exempt
US,US,MAT_100745,MAT_100745,Incyte,Mindy Morales,22,26,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100545,MAT_100545,Partner,Karen Herring,31,11,Pending
GB,GB,MAT_100369,MAT_100369,Direct Distribution,Sheri Hall,27,28,Pending
JP,JP,MAT_100247,MAT_100247,Affiliate,William Warren,6,14,Exempt
JP,JP,MAT_100231,MAT_100231,Incyte,Rita Wilkins,20,39,Exempt
EMEA_REG,EMEA_REG,MAT_100330,MAT_100330,Direct Distribution,Erik Alexander,36,30,Exempt
ES,ES,MAT_100324,MAT_100324,Direct Distribution,Susan Perez,20,5,Pending
EMEA_REG,EMEA_REG,MAT_100641,MAT_100641,Partner,Grace Allen,27,8,Pending
GB,GB,MAT_100843,MAT_100843,Partner,John Duffy,24,40,Cleared
CH,CH,MAT_100525,MAT_100525,Affiliate,Gary Murray,35,37,Cleared
NL,NL,MAT_100688,MAT_100688,Incyte,Brandon Burns,26,33,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100067,MAT_100067,Affiliate,Hunter Rogers,30,9,Exempt
AMER_REG,AMER_REG,MAT_100273,MAT_100273,Affiliate,Rachel Smith,29,23,Pending
BR,BR,MAT_100723,MAT_100723,Partner,Eric Elliott,32,15,Pending
NL,NL,MAT_100726,MAT_100726,Partner,Adam Andrews,13,45,Exempt
CA,CA,MAT_100800,MAT_100800,Incyte,Crystal Mcgee,23,32,Exempt
IT,IT,MAT_100129,MAT_100129,Direct Distribution,Christina Myers,19,40,Pending
BR,BR,MAT_100282,MAT_100282,Affiliate,Matthew Anderson,21,14,Pending
AU,AU,MAT_100479,MAT_100479,Incyte,Virginia Lowe,23,11,Cleared
ES,ES,MAT_100445,MAT_100445,Incyte,Kendra Bryant,7,11,Cleared
CN,CN,MAT_100785,MAT_100785,Incyte,Jamie Johnson,6,22,Pending
IT,IT,MAT_100735,MAT_100735,Direct Distribution,Michelle Jordan,20,37,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100685,MAT_100685,Incyte,Kim Barrett,21,4,Pending
FR,FR,MAT_100531,MAT_100531,Direct Distribution,Nathan Ortiz,6,15,Exempt
CH,CH,MAT_100957,MAT_100957,Incyte,Rodney Bell,20,11,Pending
BR,BR,MAT_100236,MAT_100236,Affiliate,Mr. Richard Marsh DDS,29,11,Pending
ES,ES,MAT_100504,MAT_100504,Direct Distribution,Jeffrey Jackson,32,3,Pending
APAC_REG,APAC_REG,MAT_100817,MAT_100817,Incyte,Julie Black,18,13,Pending
IN,IN,MAT_100469,MAT_100469,Incyte,Misty Fernandez,7,34,Exempt
EMEA_REG,EMEA_REG,MAT_100211,MAT_100211,Direct Distribution,Carol Sanders,32,14,Cleared
IN,IN,MAT_100758,MAT_100758,Partner,Vincent Miller,26,19,Exempt
SG,SG,MAT_100476,MAT_100476,Partner,Kelsey Nguyen,28,11,Exempt
LATAM_REG,LATAM_REG,MAT_100957,MAT_100957,Affiliate,Philip Martin,27,6,Exempt
DE,DE,MAT_100693,MAT_100693,Direct Distribution,Jason Gonzalez,17,41,Cleared
ES,ES,MAT_100017,MAT_100017,Affiliate,Jeremy Fox,6,8,Pending
AU,AU,MAT_100017,MAT_100017,Partner,Brian Moore,8,43,Pending
CN,CN,MAT_100071,MAT_100071,Direct Distribution,Michael Briggs,25,36,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100593,MAT_100593,Affiliate,Amber Brown,36,10,Pending
JP,JP,MAT_100996,MAT_100996,Partner,Caroline Elliott,10,38,Pending
CA,CA,MAT_100614,MAT_100614,Direct Distribution,Lori Young,20,40,Cleared
IT,IT,MAT_100686,MAT_100686,Direct Distribution,April Schneider,23,38,Pending
NL,NL,MAT_100709,MAT_100709,Incyte,Katie Rogers,32,26,Exempt
IT,IT,MAT_100040,MAT_100040,Incyte,Tammy Juarez,28,31,Pending
DE,DE,MAT_100310,MAT_100310,Partner,Melissa Jennings,24,20,Pending
US,US,MAT_100093,MAT_100093,Incyte,Donna Shaffer,20,39,Cleared
IN,IN,MAT_100373,MAT_100373,Incyte,David Jackson,28,35,Exempt
CA,CA,MAT_100440,MAT_100440,Direct Distribution,Connie Gomez,7,32,Exempt
US,US,MAT_100981,MAT_100981,Partner,Rachel Ruiz,27,42,Pending
AU,AU,MAT_100881,MAT_100881,Partner,Amber Parker,30,13,Exempt
CA,CA,MAT_100534,MAT_100534,Incyte,Sarah Harris,22,45,Pending
ES,ES,MAT_100700,MAT_100700,Affiliate,Andrea Wells,36,5,Pending
EMEA_REG,EMEA_REG,MAT_100832,MAT_100832,Affiliate,Alexis Haley,31,26,Exempt
US,US,MAT_100086,MAT_100086,Partner,Travis Rojas,29,17,Cleared
IT,IT,MAT_100069,MAT_100069,Direct Distribution,Jordan Castro,18,11,Cleared
SG,SG,MAT_100321,MAT_100321,Partner,Shaun Boyd,9,18,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100573,MAT_100573,Affiliate,Derrick Spencer,12,23,Cleared
BR,BR,MAT_100369,MAT_100369,Incyte,Gregory Jackson,32,44,Exempt
APAC_REG,APAC_REG,MAT_100222,MAT_100222,Incyte,Joann Hill,13,28,Exempt
DE,DE,MAT_100100,MAT_100100,Direct Distribution,Michael Mclaughlin,28,33,Cleared
IN,IN,MAT_100009,MAT_100009,Direct Distribution,Theresa Kane,23,39,Exempt
APAC_REG,APAC_REG,MAT_100845,MAT_100845,Affiliate,Corey Cisneros,34,4,Pending
BR,BR,MAT_100209,MAT_100209,Affiliate,Tammy Rowe,28,3,Cleared
FR,FR,MAT_100780,MAT_100780,Affiliate,Misty Davis,19,31,Cleared
BR,BR,MAT_100942,MAT_100942,Partner,Thomas Bishop,24,3,Cleared
CN,CN,MAT_100328,MAT_100328,Affiliate,Charles Moreno,32,19,Pending
AMER_REG,AMER_REG,MAT_100209,MAT_100209,Incyte,Steven Kelly,30,40,Cleared
CA,CA,MAT_100712,MAT_100712,Partner,Richard Mccall,15,33,Exempt
JP,JP,MAT_100513,MAT_100513,Affiliate,Ashley Abbott,24,26,Exempt
APAC_REG,APAC_REG,MAT_100163,MAT_100163,Direct Distribution,Kathleen Johnson,17,22,Pending
SG,SG,MAT_100322,MAT_100322,Affiliate,Jeremiah Poole,23,25,Exempt
JP,JP,MAT_100823,MAT_100823,Incyte,Alan Wright,8,32,Pending
CN,CN,MAT_100615,MAT_100615,Partner,Chad Miller,6,14,Cleared
AMER_REG,AMER_REG,MAT_100596,MAT_100596,Affiliate,Elizabeth Pace,18,10,Cleared
SG,SG,MAT_100685,MAT_100685,Partner,Morgan Oliver,13,17,Exempt
AMER_REG,AMER_REG,MAT_100693,MAT_100693,Partner,David Hunt PhD,9,34,Cleared
CA,CA,MAT_100025,MAT_100025,Incyte,Brandon Lee,24,10,Pending
SG,SG,MAT_100425,MAT_100425,Direct Distribution,Joel Harris,35,5,Exempt
NL,NL,MAT_100541,MAT_100541,Direct Distribution,Kevin Adams,33,11,Exempt
SG,SG,MAT_100144,MAT_100144,Direct Distribution,Victoria Weaver,16,4,Cleared
AU,AU,MAT_100354,MAT_100354,Incyte,Pamela Lopez,30,33,Exempt
CA,CA,MAT_100995,MAT_100995,Direct Distribution,Michael Diaz,25,8,Exempt
SG,SG,MAT_100346,MAT_100346,Affiliate,Alexander Tucker,12,34,Exempt
CN,CN,MAT_100928,MAT_100928,Affiliate,Mark Bishop,15,32,Exempt
JP,JP,MAT_100496,MAT_100496,Affiliate,Maria Berry,30,18,Pending
DE,DE,MAT_100768,MAT_100768,Partner,Ryan Moses,11,4,Cleared
NL,NL,MAT_100544,MAT_100544,Affiliate,Lisa Thompson,18,40,Exempt
ES,ES,MAT_100522,MAT_100522,Partner,Charles Winters,32,13,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100992,MAT_100992,Affiliate,Rachel Jones,15,9,Exempt
SG,SG,MAT_100893,MAT_100893,Affiliate,Megan Spears,11,4,Cleared
APAC_REG,APAC_REG,MAT_100018,MAT_100018,Incyte,Regina Drake,18,43,Pending
AU,AU,MAT_100612,MAT_100612,Direct Distribution,Joy Erickson,34,13,Cleared
SG,SG,MAT_100941,MAT_100941,Affiliate,Jennifer Barker,8,27,Exempt
CA,CA,MAT_100975,MAT_100975,Direct Distribution,John Pratt,23,29,Pending
DE,DE,MAT_100528,MAT_100528,Partner,Tony Dunlap,24,45,Pending
EMEA_REG,EMEA_REG,MAT_100269,MAT_100269,Affiliate,Matthew Ramirez,13,24,Cleared
IN,IN,MAT_100823,MAT_100823,Incyte,David Weaver,34,18,Exempt
IT,IT,MAT_100012,MAT_100012,Affiliate,Michael Oliver,16,30,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100218,MAT_100218,Incyte,Colleen Jacobs,36,42,Cleared
EMEA_REG,EMEA_REG,MAT_100661,MAT_100661,Incyte,Angela Chen,21,22,Cleared
SG,SG,MAT_100323,MAT_100323,Direct Distribution,Stephanie Hansen,25,39,Exempt
SG,SG,MAT_100851,MAT_100851,Affiliate,Angela Adkins,36,34,Exempt
LATAM_REG,LATAM_REG,MAT_100712,MAT_100712,Affiliate,Roberta Ortiz,17,36,Exempt
CH,CH,MAT_100304,MAT_100304,Direct Distribution,Steven Mclaughlin,7,40,Exempt
CN,CN,MAT_100761,MAT_100761,Incyte,Ethan Jones,21,13,Exempt
APAC_REG,APAC_REG,MAT_100215,MAT_100215,Partner,Linda Carney,29,32,Exempt
DE,DE,MAT_100429,MAT_100429,Direct Distribution,Melissa Carson,15,29,Exempt
IN,IN,MAT_100803,MAT_100803,Affiliate,William Herman,17,6,Exempt
JP,JP,MAT_100051,MAT_100051,Direct Distribution,Lori Taylor DDS,12,43,Cleared
CH,CH,MAT_100293,MAT_100293,Direct Distribution,Cynthia Jones,29,2,Cleared
CN,CN,MAT_100339,MAT_100339,Partner,Tasha Thomas,16,15,Exempt
EMEA_REG,EMEA_REG,MAT_100862,MAT_100862,Affiliate,Denise Lawson,23,19,Cleared
CH,CH,MAT_100167,MAT_100167,Direct Distribution,Raymond Jimenez,31,17,Pending
CN,CN,MAT_100794,MAT_100794,Direct Distribution,Mackenzie Pacheco,36,27,Pending
US,US,MAT_100815,MAT_100815,Partner,Edward Barnes,33,32,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100245,MAT_100245,Affiliate,Thomas Miller,14,32,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100135,MAT_100135,Direct Distribution,Michael Stevens,24,39,Cleared
IN,IN,MAT_100383,MAT_100383,Incyte,Rachael Castro,13,42,Cleared
APAC_REG,APAC_REG,MAT_100842,MAT_100842,Affiliate,Cindy Moss,36,15,Cleared
FR,FR,MAT_100549,MAT_100549,Affiliate,Glenn Carter,9,31,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100019,MAT_100019,Affiliate,Shelly Blair,25,26,Pending
LATAM_REG,LATAM_REG,MAT_100200,MAT_100200,Partner,William Thompson,33,5,Exempt
DE,DE,MAT_100580,MAT_100580,Direct Distribution,Lindsey Lopez,14,2,Pending
AMER_REG,AMER_REG,MAT_100842,MAT_100842,Direct Distribution,Christopher Wells,21,5,Cleared
IT,IT,MAT_100309,MAT_100309,Affiliate,Thomas Davis,30,31,Exempt
CA,CA,MAT_100650,MAT_100650,Affiliate,Brittany Johnson,17,21,Cleared
IT,IT,MAT_100381,MAT_100381,Affiliate,Jack Mejia,16,5,Pending
JP,JP,MAT_100275,MAT_100275,Direct Distribution,Andrea Wilson,35,44,Pending
CN,CN,MAT_100515,MAT_100515,Affiliate,Melissa Fox,18,14,Cleared
CN,CN,MAT_100799,MAT_100799,Partner,Erica Wright,32,21,Pending
IN,IN,MAT_100850,MAT_100850,Direct Distribution,Jesse Johnson,18,2,Pending
US,US,MAT_100493,MAT_100493,Direct Distribution,Christopher Medina,31,37,Cleared
AU,AU,MAT_100024,MAT_100024,Incyte,Pamela Cordova,21,31,Cleared
BR,BR,MAT_100345,MAT_100345,Affiliate,Mallory Johnson,14,30,Exempt
BR,BR,MAT_100119,MAT_100119,Direct Distribution,Todd Gray,11,16,Pending
APAC_REG,APAC_REG,MAT_100071,MAT_100071,Direct Distribution,Daisy Nguyen,30,39,Exempt
AU,AU,MAT_100933,MAT_100933,Direct Distribution,Michael Warren,19,28,Cleared
BR,BR,MAT_100258,MAT_100258,Incyte,Kylie Sosa,36,34,Pending
SG,SG,MAT_100808,MAT_100808,Partner,Bryan White,26,27,Exempt
IT,IT,MAT_100760,MAT_100760,Direct Distribution,Fred Johnson,28,31,Pending
IT,IT,MAT_100395,MAT_100395,Partner,Craig Bowers,21,29,Pending
CA,CA,MAT_100370,MAT_100370,Partner,Anna Lawson,34,34,Pending
AMER_REG,AMER_REG,MAT_100739,MAT_100739,Partner,Andrea Johnson,34,12,Pending
BR,BR,MAT_100148,MAT_100148,Incyte,Stephanie Christian,31,7,Cleared
EMEA_REG,EMEA_REG,MAT_100035,MAT_100035,Incyte,Jose Gilbert,23,43,Cleared
JP,JP,MAT_100793,MAT_100793,Direct Distribution,Donna Murphy,36,18,Pending
AMER_REG,AMER_REG,MAT_100912,MAT_100912,Direct Distribution,Melissa Dominguez,36,45,Pending
FR,FR,MAT_100263,MAT_100263,Incyte,Angel Mills,27,4,Cleared
CA,CA,MAT_100751,MAT_100751,Affiliate,Tonya Wilson,8,43,Pending
EMEA_REG,EMEA_REG,MAT_100509,MAT_100509,Affiliate,Allen Turner,28,37,Cleared
AU,AU,MAT_100442,MAT_100442,Incyte,Cynthia Torres,36,43,Exempt
IN,IN,MAT_100268,MAT_100268,Affiliate,Jacob Gonzalez,28,37,Cleared
JP,JP,MAT_100794,MAT_100794,Partner,Linda Roberts,21,6,Cleared
DE,DE,MAT_100484,MAT_100484,Partner,Donna Hudson,18,9,Exempt
CA,CA,MAT_100313,MAT_100313,Incyte,Jeff Hill,36,2,Pending
IN,IN,MAT_100243,MAT_100243,Direct Distribution,Abigail Thomas,17,43,Exempt
EMEA_REG,EMEA_REG,MAT_100011,MAT_100011,Direct Distribution,Angela Henderson,14,17,Cleared
CN,CN,MAT_100216,MAT_100216,Direct Distribution,Charles Kaufman,28,23,Exempt
SG,SG,MAT_100494,MAT_100494,Affiliate,Brian Walsh,10,18,Pending
IT,IT,MAT_100363,MAT_100363,Partner,Daniel Martinez,34,7,Cleared
CN,CN,MAT_100163,MAT_100163,Partner,Mark Herrera,18,18,Pending
LATAM_REG,LATAM_REG,MAT_100673,MAT_100673,Incyte,Christopher Suarez,32,9,Exempt
CH,CH,MAT_100140,MAT_100140,Affiliate,Sheila Wise,21,2,Cleared
EMEA_REG,EMEA_REG,MAT_100808,MAT_100808,Direct Distribution,Anthony Smith,25,30,Exempt
US,US,MAT_100129,MAT_100129,Affiliate,Karen Wright,22,30,Pending
CA,CA,MAT_100859,MAT_100859,Incyte,Sharon Bell,31,29,Pending
CN,CN,MAT_100100,MAT_100100,Partner,Michael Flynn,36,25,Cleared
ES,ES,MAT_100991,MAT_100991,Direct Distribution,Isabel Wilcox,22,35,Exempt
CN,CN,MAT_100033,MAT_100033,Partner,John Taylor,26,30,Pending
CH,CH,MAT_100579,MAT_100579,Incyte,Lindsey Williams,22,17,Pending
CH,CH,MAT_100746,MAT_100746,Direct Distribution,Jonathan Mccullough,19,18,Cleared
LATAM_REG,LATAM_REG,MAT_100334,MAT_100334,Direct Distribution,Amber Clayton,35,40,Exempt
DE,DE,MAT_100362,MAT_100362,Partner,Natalie Webb,26,31,Exempt
CN,CN,MAT_100336,MAT_100336,Affiliate,Andrea Phillips,27,3,Pending
AU,AU,MAT_100400,MAT_100400,Incyte,Mr. Jason Smith PhD,36,34,Cleared
CA,CA,MAT_100271,MAT_100271,Incyte,Tanya Holt,15,20,Exempt
IN,IN,MAT_100785,MAT_100785,Partner,Mary Joyce,16,39,Pending
FR,FR,MAT_100832,MAT_100832,Incyte,Scott Graham,12,23,Cleared
CN,CN,MAT_100213,MAT_100213,Affiliate,Robert Shaw,21,27,Exempt
IT,IT,MAT_100643,MAT_100643,Partner,David Hurley,18,37,Exempt
DE,DE,MAT_100952,MAT_100952,Incyte,Patricia May,16,39,Pending
NL,NL,MAT_100435,MAT_100435,Partner,Mr. Brian Freeman,10,43,Cleared
IN,IN,MAT_100699,MAT_100699,Affiliate,Michael Holland,26,10,Exempt
CA,CA,MAT_100626,MAT_100626,Incyte,Mackenzie Mathews,6,45,Cleared
SG,SG,MAT_100074,MAT_100074,Incyte,Shannon Hill,33,9,Pending
JP,JP,MAT_100501,MAT_100501,Incyte,Kristina Washington,15,37,Pending
CN,CN,MAT_100255,MAT_100255,Direct Distribution,Trevor Reyes,17,7,Exempt
APAC_REG,APAC_REG,MAT_100554,MAT_100554,Affiliate,Tyler Ramirez,35,23,Pending
CN,CN,MAT_100983,MAT_100983,Incyte,Pamela Smith,24,31,Cleared
CH,CH,MAT_100569,MAT_100569,Incyte,Ashley Clark,20,37,Pending
IN,IN,MAT_100400,MAT_100400,Partner,Melissa Khan,28,7,Cleared
AMER_REG,AMER_REG,MAT_100141,MAT_100141,Direct Distribution,Daniel Stokes,31,7,Pending
BR,BR,MAT_100125,MAT_100125,Partner,Larry Long,19,28,Pending
BR,BR,MAT_100229,MAT_100229,Partner,Tina Kaufman,25,14,Exempt
AU,AU,MAT_100913,MAT_100913,Incyte,Olivia Cameron,24,44,Exempt
SG,SG,MAT_100051,MAT_100051,Affiliate,Kent Rich,8,28,Pending
IN,IN,MAT_100827,MAT_100827,Affiliate,Michael Fischer,6,10,Pending
BR,BR,MAT_100197,MAT_100197,Partner,Candice Lutz,32,35,Exempt
IN,IN,MAT_100716,MAT_100716,Incyte,Tracy Mitchell,17,25,Cleared
JP,JP,MAT_100653,MAT_100653,Incyte,Ivan Thompson,23,38,Exempt
JP,JP,MAT_100086,MAT_100086,Affiliate,Laura Castro,36,24,Pending
